account_type,institution,source_description,description,amount,transaction_type,matched_transaction_type_rule_id
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/11 EUROPEAN WAX CENTE WILKES BARRE PA S386101602886407 CARD 1732,EUROPEAN WAX CENTE WILKES BARRE PA S386101602886407 CARD 1732,-25,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/11 SHELL SERVICE STATION DRUMS PA P306101649979941 CARD 1732,SHELL SERVICE STATION DRUMS PA P306101649979941 CARD 1732,-46.82,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/11 TST*RED LEAF SALAD WLKS BARR TWP PA S356101620828816 CARD 1732,TST*RED LEAF SALAD WLKS BARR TWP PA S356101620828816 CARD 1732,-34.4,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/11 WM SUPERCENTER #1794 BLOOMSBURG PA P000000459739250 CARD 1732,WM SUPERCENTER #1794 BLOOMSBURG PA P000000459739250 CARD 1732,-136.02,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/12 DUNHAMS 087 BLOOMSBURG PA P346102760892003 CARD 1732,DUNHAMS 087 BLOOMSBURG PA P346102760892003 CARD 1732,-197.01,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/12 KFC <ID> BLOOMSBURG PA S306102768693744 CARD 1732,KFC <ID> BLOOMSBURG PA S306102768693744 CARD 1732,-17.47,purchase,WD_001
checking,Wells Fargo,M.I.T. FCU TRANSFER <DATECODE> 89947 MICHAEL FREDRIC TUCHMA,M. I. T. FCU TRANSFER <DATECODE> 89947 MICHAEL FREDRIC TUCHMA,-447.6,transfer,TRANSFER_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/13 AN ADAPTHEALTH CO <PHONE> PA S306103261387267 <SEXY_WIFE>,AN ADAPTHEALTH CO <PHONE> PA S306103261387267 <SEXY_WIFE>,-57.32,purchase,WD_001
checking,Wells Fargo,AGENCY INSURANCE <ID> <DATECODE> 260414165035NP9 <HUSBAND>,AGENCY INSURANCE <ID> <DATECODE> 260414165035NP9 <HUSBAND>,-452.28,purchase,WD_001
checking,Wells Fargo,FIDELITY FPRS <DATECODE> 82831 <ACCOUNT> MARGARET KNOWLES-TUCHM,FIDELITY FPRS <DATECODE> 82831 <ACCOUNT> MARGARET KNOWLES-TUCHM,-178.73,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/14 SHEETZ 0769 BLOOMSBURG PA S346104710074603 CARD 1732,SHEETZ 0769 BLOOMSBURG PA S346104710074603 CARD 1732,-12.86,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/14 WASHERY SYSTEM CAR BLOOMSBURG PA S466104745097221 CARD 1732,WASHERY SYSTEM CAR BLOOMSBURG PA S466104745097221 CARD 1732,-18,purchase,WD_001
checking,Wells Fargo,PWP MUSIKA LESSO PRIVACYCOM SVT6KY8JDOCPKWS <HUSBAND>,PWP MUSIKA LESSO PRIVACYCOM SVT6KY8JDOCPKWS <HUSBAND>,-55,purchase,WD_001
checking,Wells Fargo,CHECK,CHECK,-640,check,CHECK_001
checking,Wells Fargo,INTERNATIONAL PURCHASE TRANSACTION FEE,INTERNATIONAL PURCHASE TRANSACTION FEE,-0.69,fee,FEE_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/14 TACO BELL <DATECODE> <PHONE> PA S466104546708320 CARD 1732,TACO BELL <DATECODE> <PHONE> PA S466104546708320 CARD 1732,-10.58,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/15 BOARDWALK ST2332 NEWARK NJ S386105301497443 CARD 1732,BOARDWALK ST2332 NEWARK NJ S386105301497443 CARD 1732,-10.08,purchase,WD_001
checking,Wells Fargo,PURCHASE INTL AUTHORIZED ON 04/15 MERPAGO*CHOCOLATE CANCN/BENI MEX S386105818604244 CARD 1732,PURCHASE INTL AUTHORIZED ON 04/15 MERPAGO*CHOCOLATE CANCN/BENI MEX S386105818604244 CARD 1732,-23.21,purchase,WD_001
checking,Wells Fargo,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 04-17,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 04-17,-202.95,bill_payment,BILLPAY_001
checking,Wells Fargo,NON-WELLS FARGO ATM TRANSACTION FEE,NON-WELLS FARGO ATM TRANSACTION FEE,-5,fee,FEE_001
checking,Wells Fargo,NON-WF ATM WITHDRAWAL AUTHORIZED ON 04/19 BANCO SANTANDER CANCUN MEX <ID> ATM ID <ID> CARD 1732,NON-WF ATM WITHDRAWAL AUTHORIZED ON 04/19 BANCO SANTANDER CANCUN MEX <ID> ATM ID <ID> CARD 1732,-133.13,purchase,WD_001
checking,Wells Fargo,RECURRING PAYMENT AUTHORIZED ON 04/18 PALLADIUM IBIZA ESP S356108739281927 CARD 1732,PALLADIUM IBIZA ESP S356108739281927 CARD 1732,-4664.1,purchase,WD_001
checking,Wells Fargo,GLAXOSMITHKLINE PAYROLL <DATECODE> SR-6226526 <HUSBAND>,GLAXOSMITHKLINE PAYROLL <DATECODE> SR-6226526 <HUSBAND>,3353.55,deposit,PAYROLL_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/20 FARM F MERCADO 28 CANCUNQROO MEX S356110728440898 CARD 1732,FARM F MERCADO 28 CANCUNQROO MEX S356110728440898 CARD 1732,-14.34,purchase,WD_001
checking,Wells Fargo,PWP NETFLIX.COM PRIVACYCOM WUXTKRQ9EXOBZ8X <HUSBAND>,PWP NETFLIX. COM PRIVACYCOM WUXTKRQ9EXOBZ8X <HUSBAND>,-19.07,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/21 HOT PALL COST MUJ ISLA MUJERES MEX S626112474465764 CARD 1732,HOT PALL COST MUJ ISLA MUJERES MEX S626112474465764 CARD 1732,-100.52,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/22 NOLAS OSTERIA AND <PHONE> NJ S346112843213527 CARD 1732,NOLAS OSTERIA AND <PHONE> NJ S346112843213527 CARD 1732,-52,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/22 WAWA 270 WHITEHAVEN PA S306113055846877 CARD 1732,WAWA 270 WHITEHAVEN PA S306113055846877 CARD 1732,-6.96,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/22 WAWA 270 WHITEHAVEN PA S356113051815166 CARD 1732,WAWA 270 WHITEHAVEN PA S356113051815166 CARD 1732,-39.41,purchase,WD_001
checking,Wells Fargo,CHECK,CHECK,-125,check,CHECK_001
checking,Wells Fargo,GEISINGER PAYROLL PR <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PAYROLL PR <DATECODE> <ID> MARGARET KNOWLES-TUCHM,2386.01,deposit,PAYROLL_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/24 GIANT 6262 DANVILLE PA P346114419844587 CARD 1732,GIANT 6262 DANVILLE PA P346114419844587 CARD 1732,-27.42,purchase,WD_001
checking,Wells Fargo,BILL PAY CITIBANK CREDIT ON-LINE <ACCOUNT> ON 04-27,BILL PAY CITIBANK CREDIT ON-LINE <ACCOUNT> ON 04-27,-250,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/25 GIANT 6262 DANVILLE PA P586115863698703 CARD 1732,GIANT 6262 DANVILLE PA P586115863698703 CARD 1732,-31.42,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/25 SQ *HUNTER'S DAIRY DANVILLE PA S586115562986364 CARD 1732,SQ *HUNTER'S DAIRY DANVILLE PA S586115562986364 CARD 1732,-21,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/26 GIANT 6262 DANVILLE PA P306116781140795 CARD 1732,GIANT 6262 DANVILLE PA P306116781140795 CARD 1732,-15.74,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/27 GIANT 6262 DANVILLE PA P466118010648112 CARD 1732,GIANT 6262 DANVILLE PA P466118010648112 CARD 1732,-88.58,purchase,WD_001
checking,Wells Fargo,PURCHASE WITH CASH BACK $ 20.00 AUTHORIZED ON 04/25 GIANT 6262 DANVILLE PA P346115533537998 CARD 1732,PURCHASE WITH CASH BACK $ 20.00 AUTHORIZED ON 04/25 GIANT 6262 DANVILLE PA P346115533537998 CARD 1732,-40.75,purchase,WD_001
checking,Wells Fargo,BILL PAY NEW CRV LOAN AM HERITAGE CU ON-LINE <ACCOUNT> ON 04-28,BILL PAY NEW CRV LOAN AM HERITAGE CU ON-LINE <ACCOUNT> ON 04-28,-550,bill_payment,BILLPAY_001
checking,Wells Fargo,CHECK,CHECK,-1450,check,CHECK_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/27 BURGER KING #1734 DANVILLE PA S346117836491207 CARD 1732,BURGER KING #1734 DANVILLE PA S346117836491207 CARD 1732,-18.86,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/28 MED*GEISINGER <PHONE> PA S586118608033408 CARD 1732,MED*GEISINGER <PHONE> PA S586118608033408 CARD 1732,-10,purchase,WD_001
checking,Wells Fargo,PWP EARTHLINK LL PRIVACYCOM FEUQIVNYFC2QS5A <HUSBAND>,PWP EARTHLINK LL PRIVACYCOM FEUQIVNYFC2QS5A <HUSBAND>,-21.06,purchase,WD_001
checking,Wells Fargo,PROTECTIVE LIFE INS. PREM. <DATECODE> WC1Z02468012 MARGARET KNOWLES-TUCHM,PROTECTIVE LIFE INS. PREM. <DATECODE> WC1Z02468012 MARGARET KNOWLES-TUCHM,-42.7,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 04/29 MED*GEISINGER PHAR <PHONE> PA S386119461583099 CARD 1732,MED*GEISINGER PHAR <PHONE> PA S386119461583099 CARD 1732,-30,purchase,WD_001
checking,Wells Fargo,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,-40,purchase,WD_001
checking,Wells Fargo,M.I.T. FCU TRANSFER <DATECODE> 89947 MICHAEL FREDRIC TUCHMA,M. I. T. FCU TRANSFER <DATECODE> 89947 MICHAEL FREDRIC TUCHMA,-447.6,transfer,TRANSFER_001
checking,Wells Fargo,AMEX EPAYMENT ACH PMT <DATECODE> <ID> <SEXY_WIFE>,AMEX EPAYMENT ACH PMT <DATECODE> <ID> <SEXY_WIFE>,-224.34,purchase,WD_001
checking,Wells Fargo,BILL PAY LINCOLN NAT LIFE INS MFT ON-LINE <ACCOUNT> ON 05-04,BILL PAY LINCOLN NAT LIFE INS MFT ON-LINE <ACCOUNT> ON 05-04,-90,bill_payment,BILLPAY_001
checking,Wells Fargo,BILL PAY SERVICE ELECTRIC CABLEVISION ON-LINE <ACCOUNT> ON 05-04,BILL PAY SERVICE ELECTRIC CABLEVISION ON-LINE <ACCOUNT> ON 05-04,-270,bill_payment,BILLPAY_001
checking,Wells Fargo,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 05-04,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 05-04,-100,bill_payment,BILLPAY_001
checking,Wells Fargo,BILL PAY WF MORTGAGE ON-LINE 0495334XXX ON 05-04,BILL PAY WF MORTGAGE ON-LINE 0495334XXX ON 05-04,-2300,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/01 SQ *COLE'S HARDWAR DANVILLE PA S386121631053135 CARD 1732,SQ *COLE'S HARDWAR DANVILLE PA S386121631053135 CARD 1732,-15.88,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/02 3745 GREAT CLIPS W DANVILLE PA S386122646970564 <SEXY_WIFE>,3745 GREAT CLIPS W DANVILLE PA S386122646970564 <SEXY_WIFE>,-22,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/02 SQ *ADAMS FAMILY F ELYSBURG PA S346122598529673 CARD 1732,SQ *ADAMS FAMILY F ELYSBURG PA S346122598529673 CARD 1732,-45,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/02 SQ *COLE'S HARDWAR DANVILLE PA S466122571446419 <SEXY_WIFE>,SQ *COLE'S HARDWAR DANVILLE PA S466122571446419 <SEXY_WIFE>,-76.02,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/02 WEIS MARKETS 01 DANVILLE PA P000000042365493 CARD 1732,WEIS MARKETS 01 DANVILLE PA P000000042365493 CARD 1732,-95.39,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/04 GIANT 6262 DANVILLE PA P356124827754082 CARD 1732,GIANT 6262 DANVILLE PA P356124827754082 CARD 1732,-17.82,purchase,WD_001
checking,Wells Fargo,PURCHASE RETURN AUTHORIZED ON 05/03 SQ *COLE'S HARDWAR DANVILLE PA S306123540726663 <SEXY_WIFE>,PURCHASE RETURN AUTHORIZED ON 05/03 SQ *COLE'S HARDWAR DANVILLE PA S306123540726663 <SEXY_WIFE>,18.01,deposit,DEP_001
checking,Wells Fargo,T-MOBILE PCS SVC <DATECODE> 1641262 <HUSBAND>,T-MOBILE PC S SVC <DATECODE> 1641262 <HUSBAND>,-279.08,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/04 MCDONALD'S <ID> DANVILLE PA S346124547333807 <SEXY_WIFE>,MCDONALD'S <ID> DANVILLE PA S346124547333807 <SEXY_WIFE>,-21.06,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/04 MED*GEISINGER <PHONE> PA S466124458536319 <SEXY_WIFE>,MED*GEISINGER <PHONE> PA S466124458536319 <SEXY_WIFE>,-30,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/04 MED*GEISINGER PHAR <PHONE> PA S356124534238307 <SEXY_WIFE>,MED*GEISINGER PHAR <PHONE> PA S356124534238307 <SEXY_WIFE>,-33.6,purchase,WD_001
checking,Wells Fargo,GLAXOSMITHKLINE PAYROLL <DATECODE> SR-6254739 <HUSBAND>,GLAXOSMITHKLINE PAYROLL <DATECODE> SR-6254739 <HUSBAND>,3353.54,deposit,PAYROLL_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/06 GIANT 6262 DANVILLE PA P346126831531852 CARD 1732,GIANT 6262 DANVILLE PA P346126831531852 CARD 1732,-51.4,purchase,WD_001
checking,Wells Fargo,BILL PAY AMERICAN EXPRESS ON-LINE <ACCOUNT> ON 05-07,BILL PAY AMERICAN EXPRESS ON-LINE <ACCOUNT> ON 05-07,-28,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/06 SHEETZ 2372 DANVILLE PA S306126417266424 CARD 1732,SHEETZ 2372 DANVILLE PA S306126417266424 CARD 1732,-16.95,purchase,WD_001
checking,Wells Fargo,SOFI BANK PL PL PYMT <DATECODE> T82264774 <HUSBAND>,SOFI BANK PL PL PYMT <DATECODE> T82264774 <HUSBAND>,-1488.41,purchase,WD_001
checking,Wells Fargo,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 05-08,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 05-08,-22.7,bill_payment,BILLPAY_001
checking,Wells Fargo,"COMM OF PA PA REFUND <DATECODE> AP0116861094 TUCHMAN, MICHAEL F","COMM OF PA PA REFUND <DATECODE> AP0116861094 TUCHMAN, MICHAEL F",199,deposit,DEP_001
checking,Wells Fargo,GEISINGER PAYROLL PR <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PAYROLL PR <DATECODE> <ID> MARGARET KNOWLES-TUCHM,2433.78,deposit,PAYROLL_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/07 MED*GEISINGER PHAR <PHONE> PA S386127491805526 CARD 1732,MED*GEISINGER PHAR <PHONE> PA S386127491805526 CARD 1732,-70,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/08 GIANT 6262 DANVILLE PA P346128657722766 CARD 1732,GIANT 6262 DANVILLE PA P346128657722766 CARD 1732,-29.3,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/08 GIANT 6262 DANVILLE PA P586128652607011 CARD 1732,GIANT 6262 DANVILLE PA P586128652607011 CARD 1732,-15.89,purchase,WD_001
checking,Wells Fargo,BILL PAY CITIBANK CREDIT ON-LINE <ACCOUNT> ON 05-11,BILL PAY CITIBANK CREDIT ON-LINE <ACCOUNT> ON 05-11,-250,bill_payment,BILLPAY_001
checking,Wells Fargo,BILL PAY VEOLIA WATER ON-LINE <ACCOUNT> ON 05-11,BILL PAY VEOLIA WATER ON-LINE <ACCOUNT> ON 05-11,-102.8,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/08 MED*GEISINGER <PHONE> PA S466128546202539 CARD 1732,MED*GEISINGER <PHONE> PA S466128546202539 CARD 1732,-10,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/08 SHEETZ 0372 DANVILLE PA S386128411025948 CARD 1732,SHEETZ 0372 DANVILLE PA S386128411025948 CARD 1732,-12.85,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/09 EUROPEAN WAX CENTE WILKES BARRE PA S586129462779244 CARD 1732,EUROPEAN WAX CENTE WILKES BARRE PA S586129462779244 CARD 1732,-25,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/09 TOASTEE BAGELS MOUNTAIN TOP PA S466129484505841 CARD 1732,TOASTEE BAGELS MOUNTAIN TOP PA S466129484505841 CARD 1732,-32.63,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/09 WAL-MART #1794 BLOOMSBURG PA P000000345552281 CARD 1732,WAL-MART #1794 BLOOMSBURG PA P000000345552281 CARD 1732,-61.4,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/09 WEIS MARKETS 01 DANVILLE PA P000000659886566 CARD 1732,WEIS MARKETS 01 DANVILLE PA P000000659886566 CARD 1732,-74.59,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/10 SQ *COLE'S HARDWAR DANVILLE PA S306130573480794 CARD 1732,SQ *COLE'S HARDWAR DANVILLE PA S306130573480794 CARD 1732,-43.45,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/11 SQ *HUNTER'S DAIRY DANVILLE PA S386131727609555 CARD 1732,SQ *HUNTER'S DAIRY DANVILLE PA S386131727609555 CARD 1732,-27,purchase,WD_001
checking,Wells Fargo,BENEFIT PAYMENT EDI PYMNTS <ID> <HUSBAND>,BENEFIT PAYMENT EDI PYMNTS <ID> <HUSBAND>,100,deposit,DEP_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/13 MED*GEISINGER <PHONE> PA S386133720864380 CARD 1732,MED*GEISINGER <PHONE> PA S386133720864380 CARD 1732,-10,purchase,WD_001
checking,Wells Fargo,AGENCY INSURANCE <ID> <DATECODE> <ID> <HUSBAND>,AGENCY INSURANCE <ID> <DATECODE> <ID> <HUSBAND>,-455.88,purchase,WD_001
checking,Wells Fargo,FIDELITY FPRS <DATECODE> 82831 <ACCOUNT> MARGARET KNOWLES-TUCHM,FIDELITY FPRS <DATECODE> 82831 <ACCOUNT> MARGARET KNOWLES-TUCHM,-178.73,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/14 AN ADAPTHEALTH CO <PHONE> PA S346134261916171 <SEXY_WIFE>,AN ADAPTHEALTH CO <PHONE> PA S346134261916171 <SEXY_WIFE>,-14.46,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/14 SQ *HUNTER'S DAIRY DANVILLE PA S386134757750530 CARD 1732,SQ *HUNTER'S DAIRY DANVILLE PA S386134757750530 CARD 1732,-10,purchase,WD_001
checking,Wells Fargo,PURCHASE WITH CASH BACK $ 10.00 AUTHORIZED ON 05/15 WEIS MARKETS 01 DANVILLE PA P000000254715719 CARD 1732,PURCHASE WITH CASH BACK $ 10.00 AUTHORIZED ON 05/15 WEIS MARKETS 01 DANVILLE PA P000000254715719 CARD 1732,-48.29,purchase,WD_001
checking,Wells Fargo,PWP MUSIKA LESSO PRIVACYCOM 7I4DYRLB9ZINNLH <HUSBAND>,PWP MUSIKA LESSO PRIVACYCOM 7I4DYRLB9ZINNLH <HUSBAND>,-110,purchase,WD_001
checking,Wells Fargo,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 05-18,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 05-18,-262,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/15 MED*GEISINGER PHAR <PHONE> PA S346135647100248 CARD 1732,MED*GEISINGER PHAR <PHONE> PA S346135647100248 CARD 1732,-130,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/16 GIANT 6262 DANVILLE PA P346136700368603 CARD 1732,GIANT 6262 DANVILLE PA P346136700368603 CARD 1732,-63.94,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/17 SHEETZ 0372 DANVILLE PA S466137744361936 CARD 1732,SHEETZ 0372 DANVILLE PA S466137744361936 CARD 1732,-5.36,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/17 SHEETZ 2372 DANVILLE PA S586137740824877 CARD 1732,SHEETZ 2372 DANVILLE PA S586137740824877 CARD 1732,-30.51,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/17 WAL-MART #1794 BLOOMSBURG PA P000000441301642 CARD 1732,WAL-MART #1794 BLOOMSBURG PA P000000441301642 CARD 1732,-141,purchase,WD_001
checking,Wells Fargo,TELE-TRANSFER TO <ACCOUNT> REFERENCE #TF0Y4MC4RF,TELE-TRANSFER TO <ACCOUNT> REFERENCE #TF0Y4MC4RF,-49.95,transfer,TRANSFER_001
checking,Wells Fargo,TELE-TRANSFER TO <ACCOUNT> REFERENCE #TF0Y4M7JL9,TELE-TRANSFER TO <ACCOUNT> REFERENCE #TF0Y4M7JL9,-250,transfer,TRANSFER_001
checking,Wells Fargo,CHECK,CHECK,-50,check,CHECK_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/18 MED*GEISINGER PHAR <PHONE> PA S306138777421360 <SEXY_WIFE>,MED*GEISINGER PHAR <PHONE> PA S306138777421360 <SEXY_WIFE>,-2.76,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/19 GIANT 6262 328 CHURCH DANVILLE PA P000000943431463 CARD 1732,GIANT 6262 328 CHURCH DANVILLE PA P000000943431463 CARD 1732,-73.97,purchase,WD_001
checking,Wells Fargo,RECURRING PAYMENT AUTHORIZED ON 05/18 PALLADIUM IBIZA ESP S466138272043207 CARD 1732,PALLADIUM IBIZA ESP S466138272043207 CARD 1732,-470.3,purchase,WD_001
checking,Wells Fargo,CHECK,CHECK,-165,check,CHECK_001
checking,Wells Fargo,GLAXOSMITHKLINE PAYROLL <DATECODE> SR-6279944 <HUSBAND>,GLAXOSMITHKLINE PAYROLL <DATECODE> SR-6279944 <HUSBAND>,3353.55,deposit,PAYROLL_001
checking,Wells Fargo,PWP NETFLIX PRIVACYCOM OVMBZM6DME2O0FO <HUSBAND>,PWP NETFLIX PRIVACYCOM OVMBZM6DME2O0FO <HUSBAND>,-21.19,purchase,WD_001
checking,Wells Fargo,GEISINGER PAYROLL PR <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PAYROLL PR <DATECODE> <ID> MARGARET KNOWLES-TUCHM,2595.71,deposit,PAYROLL_001
checking,Wells Fargo,APEX CRD SRVS WEB PAYMNT <DATECODE> <ID> BHG,APEX CRD SRVS WEB PAYMNT <DATECODE> <ID> BHG,-5176.58,purchase,WD_001
checking,Wells Fargo,BILL PAY CITIBANK CREDIT ON-LINE <ACCOUNT> ON 05-26,BILL PAY CITIBANK CREDIT ON-LINE <ACCOUNT> ON 05-26,-250,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/22 NEW FU STAR BUFFET DANVILLE PA S356142635398828 CARD 1732,NEW FU STAR BUFFET DANVILLE PA S356142635398828 CARD 1732,-13,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/22 SHEETZ 2372 DANVILLE PA S356143095596910 CARD 1732,SHEETZ 2372 DANVILLE PA S356143095596910 CARD 1732,-33.12,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/23 CHIPOTLE 4829 BLOOMSBURG PA S466143625769249 CARD 1732,CHIPOTLE 4829 BLOOMSBURG PA S466143625769249 CARD 1732,-15.85,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/24 AMC 4405 BLOOMSBUR BLOOMSBURG PA S466144724136454 CARD 1732,AMC 4405 BLOOMSBUR BLOOMSBURG PA S466144724136454 CARD 1732,-14.98,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/24 UEP*OLIRAN JAPANES BLOOMSBURG PA S466144828119801 <SEXY_WIFE>,UEP*OLIRAN JAPANES BLOOMSBURG PA S466144828119801 <SEXY_WIFE>,-34.34,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/25 GIANT 6262 328 CHURCH DANVILLE PA P000000744821194 CARD 1732,GIANT 6262 328 CHURCH DANVILLE PA P000000744821194 CARD 1732,-31.24,purchase,WD_001
checking,Wells Fargo,PURCHASE WITH CASH BACK $ 10.00 AUTHORIZED ON 05/23 GIANT 6262 328 CHURCH DANVILLE PA P000000040207475 CARD 1732,PURCHASE WITH CASH BACK $ 10.00 AUTHORIZED ON 05/23 GIANT 6262 328 CHURCH DANVILLE PA P000000040207475 CARD 1732,-27.76,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/27 WEIS MARKETS 01 DANVILLE PA P000000352344966 CARD 1732,WEIS MARKETS 01 DANVILLE PA P000000352344966 CARD 1732,-1.25,purchase,WD_001
checking,Wells Fargo,BILL PAY NEW CRV LOAN AM HERITAGE CU ON-LINE <ACCOUNT> ON 05-28,BILL PAY NEW CRV LOAN AM HERITAGE CU ON-LINE <ACCOUNT> ON 05-28,-550,bill_payment,BILLPAY_001
checking,Wells Fargo,CHECK,CHECK,-96.97,check,CHECK_001
checking,Wells Fargo,ONLINE TRANSFER TO KNOWLES TUCHMAN M WAY2SAVE SAVINGS <ACCOUNT> REF #IB0Y9Q9WST ON <DATE>,ONLINE TRANSFER TO KNOWLES TUCHMAN M WAY2SAVE SAVINGS <ACCOUNT> REF #IB0Y9Q9WST ON <DATE>,-1,transfer,TRANSFER_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/28 SHEETZ 0213 BLOOMSBURG PA S466148719592528 CARD 1732,SHEETZ 0213 BLOOMSBURG PA S466148719592528 CARD 1732,-2.49,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 05/29 GIANT 6262 328 CHURCH DANVILLE PA P000000543843966 CARD 1732,GIANT 6262 328 CHURCH DANVILLE PA P000000543843966 CARD 1732,-119.61,purchase,WD_001
checking,Wells Fargo,PWP EARTHLINK LL PRIVACYCOM VCAK2BIIRMC0XOH <HUSBAND>,PWP EARTHLINK LL PRIVACYCOM VCAK2BIIRMC0XOH <HUSBAND>,-21.06,purchase,WD_001
